停留所コード,停留所名,URL
41335,南陽通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41335
41340,南陽通六丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41340
41420,藤塚,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41420
41421,寺林,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41421
41422,上志段味,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41422
41423,新東谷橋南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41423
41424,東谷橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41424
41425,高蔵寺,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41425
41440,穴ケ洞,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41440
41441,荒田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41441
41442,上島,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41442
41443,吉根住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41443
41444,志段味サイエンスパーク,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41444
41445,志段味支所北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41445
41446,志段味スポーツランド,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41446
41447,太鼓ヶ根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41447
41448,玉野川学園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41448
41449,天王橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41449
41450,中志段味,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41450
41451,長廻間,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41451
41452,志段味西小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41452
41453,東尾張病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41453
41454,平池南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41454
41503,東尾張病院南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41503
41508,旭桜ケ丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41508
41510,印場,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41510
42000,西有松,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42000
42001,新家一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42001
42002,新家三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42002
42003,西味鋺,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42003
42004,新家二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42004
42005,西稲永,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42005
42008,西入町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42008
42010,西浦,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42010
42015,西大須,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42015
42020,西大曽根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42020
42022,にじが丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42022
42023,西神の倉二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42023
42024,西区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42024
42025,西里町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42025
42030,西里町五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42030
42035,西条,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42035
42037,西城,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42037
42038,西城二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42038
42044,西茶屋荘北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42044
42045,西茶屋荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42045
42047,廿軒家会館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42047
42050,廿軒家小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42050
42055,西の池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42055
42060,西白山町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42060
42065,西ハサバ,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42065
42067,西原,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42067
42068,西日置,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42068
42070,西福田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42070
42075,西本地ケ原,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42075
42080,西町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42080
42085,西藪下町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42085
42090,西山住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42090
42095,西山小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42095
42100,西山本通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42100
42105,西山本通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42105
42110,二城小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42110
42115,二条町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42115
42120,日進通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42120
42130,二女子,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42130
42135,二番町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42135
42138,日本ガイシスポーツプラザ,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42138
42139,如意,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42139
42144,如意一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42144
42155,如意車庫前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42155
42160,如意住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42160
42165,如意小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_42165
43000,布池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_43000
44000,猫洞通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_44000
44002,猫ケ洞池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_44002
44005,猫洞通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_44005
44010,猫洞通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_44010
44500,農業センター北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_44500
45001,野跡駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45001
45003,野跡小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45003
45005,野田小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45005
45010,野田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45010
45015,野立小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45015
45020,野立町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45020
45025,野立橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45025
45030,野並,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45030
45035,野並二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45035
45050,野並住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45050
45055,乗越町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45055
45070,則武町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45070
45073,ノリタケの森,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45073
45075,則武本通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45075
45080,則武本通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_45080
51000,白水町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51000
51003,白鳳町一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51003
51005,博物館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51005
51010,廻間,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51010
51012,橋下町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51012
51013,畑江通八丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51013
51015,旗屋町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51015
51020,八王子町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51020
51030,八角堂前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51030
51040,八勝通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51040
51045,八田駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51045
51050,服部,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51050
51054,服部一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51054
51055,服部二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51055
51056,服部五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51056
51060,八百島,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51060
51062,鳩岡,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51062
51065,花井,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51065
51070,花池町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51070
51075,巾下橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51075
51080,浜田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51080
51082,原三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51082
51087,原境町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51087
51090,原中学校西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51090
51093,春岡小学校西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51093
51095,春岡通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51095
51100,春里町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51100
51102,春田一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51102
51103,春田駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51103
51104,春田三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51104
51105,春田野,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51105
51110,半僧坊前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_51110
52000,樋入,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52000
52005,日置橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52005
52015,東猪子石,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52015
52020,東浦通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52020
52025,東起橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52025
52031,東尾張病院南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52031
52035,東片端,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52035
52037,東神の倉一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52037
52038,東神の倉二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52038
52040,東区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52040
52050,東宿町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52050
52055,東条,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52055
52065,東杉町一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52065
52070,東茶屋四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52070
52080,東中島,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52080
52083,東名古屋病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52083
52084,東原,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52084
52085,東春田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52085
52090,東別院前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52090
52093,東山公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52093
52095,東山公園事務局,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52095
52097,東山公園テニスセンター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52097
52102,東山元町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52102
52105,光ケ丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52105
52110,引山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52110
52112,引山東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52112
52120,一ツ山三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52120
52125,一ツ山住宅口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52125
52135,樋ノ口町一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52135
52140,樋ノ口町二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52140
52145,日ノ出橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52145
52150,雲雀ケ岡,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52150
52152,日比津公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52152
52153,日比津公園北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52153
52155,日比津小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52155
52160,日比野,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52160
52165,氷室,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52165
52170,姫ケ池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52170
52175,百人町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52175
52178,兵庫公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52178
52180,瓢箪山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52180
52185,比良,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52185
52190,平池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52190
52195,開橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52195
52200,比良口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52200
52205,平子,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52205
52210,平子橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52210
52215,比良新橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52215
52220,平田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52220
52225,平田折戸,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52225
52230,平田口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52230
52235,平田住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52235
52240,平田小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52240
52245,平田中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52245
52250,平手,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52250
52260,平針上ノ池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52260
52262,平針運転免許試験場,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52262
52263,平針三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52263
52265,平針住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52265
52275,平針小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52275
52280,平針新屋敷,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52280
52283,平針中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52283
52285,平針東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52285
52290,平針南住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52290
52293,平針南二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52293
52295,平部,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52295
52307,広小路車道,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52307
52309,広小路栄,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52309
52310,広小路伏見,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52310
52315,広小路本町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52315
52320,広路小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52320
52325,広路通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52325
52330,広路通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52330
52340,広見町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52340
52345,琵琶里町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52345
52350,枇杷島スポーツセンター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52350
52360,枇杷島四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_52360
53000,フェリーふ頭,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53000
53010,吹上,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53010
53015,福江二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53015
53020,福徳町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53020
53025,袋町通本町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53025
53030,藤が丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53030
53031,藤里町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53031
53033,藤田保健衛生大学病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53033
53034,藤塚,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53034
53035,藤塚一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53035
53036,藤塚三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53036
53037,藤塚橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53037
53038,藤塚南公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53038
53040,藤成通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53040
53045,藤成通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53045
53055,藤前五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53055
53060,藤巻,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53060
53065,藤森一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53065
53070,藤森本郷,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53070
53075,伏屋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53075
53078,伏屋駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53078
53080,伏屋橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53080
53083,武道館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53083
53085,船方,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53085
53090,船見町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53090
53093,船見町西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53093
53095,船見寮前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53095
53098,フラリエ,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53098
53100,古沢町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53100
53105,古渡町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53105
53110,古渡橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53110
53112,文化のみち二葉館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53112
53115,文教台一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53115
53116,文教台二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_53116
54000,平安通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54000
54001,平安通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54001
54002,平成橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54002
54005,平田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54005
54010,平六通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54010
54015,平和が丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54015
54020,平和が丘三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54020
54025,平和公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54025
54030,平和公園口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54030
54035,平和公園三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54035
54040,平和公園南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54040
54045,弁天裏,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54045
54050,弁天通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54050
54055,弁天通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54055
54060,弁天前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_54060
55000,豊公橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55000
55003,法王町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55003
55005,豊郷町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55005
55010,宝生町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55010
55015,宝神一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55015
55020,宝神五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55020
55025,宝神荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55025
55030,豊正中学校前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55030
55033,豊年橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55033
55045,北部市場,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55045
55050,星ケ丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55050
55055,星ケ丘住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55055
55060,星崎,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55060
55062,星崎小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55062
55065,星崎町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55065
55068,細根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55068
55070,法華西町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55070
55075,ほら貝,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55075
55080,堀越町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55080
55085,堀越町西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55085
55090,堀田通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55090
55095,堀田通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55095
55098,堀田通七丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55098
55100,本宮公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55100
55105,本宮新橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55105
55110,本宮町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55110
55115,本郷,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55115
55118,本郷小学校南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55118
55120,本地住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55120
55125,本城中学前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55125
55130,本陣,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55130
55135,本陣通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55135
55140,本前田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_55140
61000,前畑,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61000
61005,前山町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61005
61010,牧野町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61010
61012,牧の原,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61012
61015,幕山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61015
61017,正木,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61017
61020,又穂住宅東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61020
61030,松蔭公園前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61030
61035,松坂町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61035
61040,松下,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61040
61042,松下南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61042
61045,松葉,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61045
61050,松葉公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61050
61055,松葉町一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61055
61057,的場町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61057
61058,豆田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61058
61060,丸田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61060
61064,丸中橋東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61064
61065,丸根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61065
61070,丸山本通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61070
61075,万町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61075
61080,万場大橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61080
61085,万場小橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_61085
62000,三日月住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62000
62002,水広橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62002
62004,水広公園南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62004
62006,己新田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62006
62007,水広公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62007
62008,瑞穂運動場西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62008
62009,瑞穂運動場東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62009
62015,瑞穂区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62015
62020,瑞穂グランド,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62020
